File	Accession	Alias	Sampling Campaign	Sampling Station	Sampling Platform	Event Label	Event Date/Time Start	Event Date/Time End	Latitude Start	Latitude Start Unit	Longitude Start	Longitude Start Unit	Latitude End	Latitude End Unit	Longitude End	Longitude End Unit	Depth	Depth Unit	Sample Collection Device	Protocol Label	Size Fraction Lower Threshold	Size Fraction Upper Threshold	Sample Status	Last Update Date	Marine Region	Temperature	Temperature Unit	Salinity Sensor	Salinity Sensor Unit	Oxygen Sensor	Oxygen Sensor Unit	Nitrate Sensor	Nitrate Sensor Unit	Chlorophyll Sensor	Chlorophyll Sensor Unit	Environment (Biome)	Environment (Feature)	Environment (Material)	Environmental Package	Citation	Further Details	Project Name	ENA-CHECKLIST	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	
ERR562407	ERS489963	TARA_N000000526	TARA_20100624Z	TARA_064	SV Tara	TARA_20100707T0753Z_064_EVENT_NET	2010-07-07T07:53	2010-07-07T08:03	-29.4985	DD	37.9926	DD	-29.4965	DD	37.9979	DD	5	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	n/a	22.222092	ºC	35.3215	psu	209.639083	µmol/kg	-0.166794	µmol/L	0.118772	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	347519804	65753299415	2014-07-15	2015-11-04	
ERR562612	ERS492349	TARA_N000001826	TARA_20110520Z	TARA_111	SV Tara	TARA_20110531T1708Z_111_EVENT_NET	2011-05-31T17:08	2011-05-31T17:20	-16.9554	DD	-100.6911	DD	-16.9554	DD	-100.6971	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-DNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	n/a	22.762017	ºC	35.988467	psu	209.228083	µmol/kg	2.597182	µmol/L	0.07328	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	263683129	52140940958	2014-07-15	2015-11-04	
ERR562676	ERS491904	TARA_N000001618	TARA_20110401Z	TARA_100	SV Tara	TARA_20110416T0004Z_100_EVENT_NET	2011-04-16T00:04	2011-04-16T00:32	-12.9119	DD	-96.1101	DD	-12.904	DD	-96.1216	DD	50	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-DNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	n/a	20.995942	ºC	35.539612	psu	221.370462	µmol/kg	3.350768	µmol/L	0.375762	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	305365315	57712452369	2014-07-15	2015-11-04	
ERR562657	ERS491012	TARA_N000001438	TARA_20101231Z	TARA_084	SV Tara	TARA_20110103T1105Z_084_EVENT_PUMP	2011-01-03T11:05	2011-01-03T16:00	-60.2287	DD	-60.6476	DD	-60.3606	DD	-60.5096	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:South Shetland Islands (MRGID:21925)	1.84402	ºC	33.71972	psu	338.2982	µmol/kg	24.423039	µmol/L	0.109555	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	337340801	63470414794	2014-07-15	2015-11-04	
ERR562583	ERS489336	TARA_N000000115	TARA_20100410Z	TARA_048	SV Tara	TARA_20100419T1147Z_048_EVENT_NET	2010-04-19T11:47	2010-04-19T12:01	-9.4153	DD	66.303	DD	-9.4165	DD	66.2978	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	n/a	29.845967	ºC	34.181417	psu	187.598417	µmol/kg	-1.608495	µmol/L	0	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	315108172	57573062500	2014-07-15	2015-11-04	
ERR562632	ERS492871	TARA_N000002063	TARA_20110726Z	TARA_124	SV Tara	TARA_20110805T1733Z_124_Combined-EVENTS_CAST	2011-08-05T17:31:19	2011-08-05T22:18	-9.0714	DD	-140.5973	DD	-9.067	DD	-140.6346	DD	120	m	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	PROT_NUC-DNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	25.221787	ºC	35.797875	psu	175.895625	µmol/kg	4.458677	µmol/L	0.127609	mg Chl/m3	marine biome (ENVO:00000447)	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	617856274	113916938576	2014-07-15	2015-11-04	
ERR562614	ERS488306	TARA_A100000032	TARA_20091025Z	TARA_016	SV Tara	TARA_20091027T0822Z_016_EVENT_PUMP	2009-10-27T08:22	2009-10-27T09:44	37.4956	DD	15.4945	DD	37.4678	DD	15.479	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-DNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Ionian Sea (MRGID:3351)"	20.66055	ºC	38.133342	psu	210.106333	µmol/kg	99999	µmol/L	0.102723	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	165620698	32181082766	2014-07-15	2015-11-04	
ERR562375	ERS490261	TARA_N000000701	TARA_20100905Z	TARA_068	SV Tara	TARA_20100913T2237Z_068_EVENT_NET	2010-09-13T22:37	2010-09-13T22:51	-31.0536	DD	4.6742	DD	-31.0509	DD	4.6756	DD	5	m	"PLANKTON NET, TYPE=Single, MESH_Size_(�m)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	n/a	16.948525	ºC	35.690458	psu	234.236	µmol/kg	2.096308	µmol/L	0.545147	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	391450830	75669186723	2014-07-15	2015-11-04	
ERR562679	ERS488516	TARA_A100000398	TARA_20091122Z	TARA_025	SV Tara	TARA_20091123T1352Z_025_EVENT_PUMP	2009-11-23T13:52	2009-11-23T16:06	39.3991	DD	19.3997	DD	39.3757	DD	19.4167	DD	50	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	15.161277	ºC	38.475705	psu	229.547682	µmol/kg	99999	µmol/L	0.201016	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	395409958	74889236793	2014-07-15	2015-11-04	
ERR562536	ERS488886	TARA_N000000008	TARA_20100309Z	TARA_039	SV Tara	TARA_20100318T0427Z_039_EVENT_PUMP	2010-03-18T04:27	2010-03-18T08:32	18.5918	DD	66.622	DD	18.5706	DD	66.5023	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	n/a	26.81765	ºC	36.285367	psu	193.3535	µmol/kg	-1.415582	µmol/L	0.099089	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	370167738	70140309168	2014-07-15	2015-11-04	
ERR562522	ERS489065	TARA_N000000077	TARA_20100327Z	TARA_041	SV Tara	TARA_20100330T0532Z_041_EVENT_NET	2010-03-30T05:32	2010-03-30T05:36	14.5741	DD	69.9988	DD	14.5727	DD	69.9991	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Province:West and South Indian Shelf (MRGID:21777)	29.165033	ºC	36.050392	psu	186.562083	µmol/kg	-0.301436	µmol/L	0	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	363831886	68152400637	2014-07-15	2015-11-04	
ERR562547	ERS490607	TARA_N000000860	TARA_20101003Z	TARA_076	SV Tara	TARA_20101016T1700Z_076_Combined-EVENTS_CAST	2010-10-16T16:58:37	2010-10-16T18:43	-21.0292	DD	-35.3498	DD	-21.0675	DD	-35.3923	DD	150	m	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)"	21.643283	ºC	36.724683	psu	203.814833	µmol/kg	0.580918	µmol/L	0.150865	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	184716791	35927289610	2014-07-15	2015-11-04	
ERR562365	ERS490159	TARA_N000000793	TARA_20100624Z	TARA_066	SV Tara	TARA_20100715T1516Z_066_EVENT_NET	2010-07-15T15:16	2010-07-15T15:20	-34.8986	DD	18.03	DD	-34.9631	DD	18.0207	DD	5	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:Agulhas Bank (MRGID:21806)	15.022117	ºC	99999	psu	240.270333	µmol/kg	99999	µmol/L	0.410699	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	406155926	80399349206	2014-07-15	2015-11-04	
ERR562379	ERS491732	TARA_N000001586	TARA_20110401Z	TARA_098	SV Tara	TARA_20110403T1417Z_098_EVENT_NET	2011-04-03T14:17	2011-04-03T14:38	-25.8073	DD	-111.7364	DD	-25.8079	DD	-111.7438	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)"	25.14875	ºC	36.402683	psu	200.538167	µmol/kg	-1.567491	µmol/L	0.013449	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	228719698	45535497437	2014-07-15	2015-11-04	
ERR562455	ERS488156	TARA_X000001056	TARA_20090926Z	TARA_009	SV Tara	TARA_20090928T1659Z_009_EVENT_PUMP	2009-09-28T16:59	2009-09-28T19:36	39.0609	DD	5.9422	DD	39.0857	DD	5.8215	DD	55	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:Western Mediterranean (MRGID:21896)	16.151933	ºC	37.8232	psu	99999	µmol/kg	99999	µmol/L	0.434367	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	9592625	2344313384	2014-07-15	2015-11-04	
ERR562721	ERS492186	TARA_N000001732	TARA_20110509Z	TARA_109	SV Tara	TARA_20110512T2215Z_109_EVENT_PUMP	2011-05-12T22:15	2011-05-12T23:30	2.0299	DD	-84.5546	DD	2.0663	DD	-84.5304	DD	30	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-DNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)"	26.532035	ºC	34.344808	psu	203.127654	µmol/kg	3.886605	µmol/L	0.737378	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	354362716	69764399594	2014-07-15	2015-11-04	
ERR562604	ERS492368	TARA_N000001816	TARA_20110520Z	TARA_111	SV Tara	TARA_20110531T2030Z_111_Combined-EVENTS_CAST	2011-05-31T20:28:10	2011-05-31T23:10	-16.9587	DD	-100.6751	DD	-16.9687	DD	-100.7324	DD	90	m	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	PROT_NUC-DNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	n/a	19.881449	ºC	35.687249	psu	211.54555	µmol/kg	1.411516	µmol/L	0.378549	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	382455429	73356725055	2014-07-15	2015-11-04	
ERR562524	ERS492723	TARA_N000001950	TARA_20110726Z	TARA_122	SV Tara	TARA_20110728T2305Z_122_EVENT_NET	2011-07-28T23:05	2011-07-28T23:46	-8.9543	DD	-139.26	DD	-8.9437	DD	-139.2862	DD	115	m	"PLANKTON NET, TYPE=Single, MESH_Size_(�m)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5"	PROT_NUC-DNA(1L)_N5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	25.457696	ºC	35.823513	psu	180.423618	µmol/kg	5.510087	µmol/L	0.32046	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	149536053	29699276409	2014-07-15	2015-11-04	
ERR562550	ERS490499	TARA_N000000841	TARA_20101003Z	TARA_072	SV Tara	TARA_20101005T1745Z_072_EVENT_NET	2010-10-05T17:45	2010-10-05T18:06	-8.6996	DD	-17.9926	DD	-8.6926	DD	-18.0002	DD	100	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	n/a	25.009775	ºC	36.424988	psu	197.68775	µmol/kg	0.159226	µmol/L	0.127475	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	374687666	73275272444	2014-07-15	2015-11-04	
ERR562420	ERS491082	TARA_N000001038	TARA_20101231Z	TARA_085	SV Tara	TARA_20110106T1825Z_085_EVENT_NET	2011-01-06T18:25	2011-01-06T18:48	-62.2024	DD	-49.2382	DD	-62.2093	DD	-49.2285	DD	90	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)"	-0.783906	ºC	34.400828	psu	329.042778	µmol/kg	30.42205	µmol/L	0.421649	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	2562428	773222689	2014-07-15	2015-11-04	
ERR562729	ERS488753	TARA_N000000317	TARA_20100309Z	TARA_036	SV Tara	TARA_20100312T1223Z_036_EVENT_PUMP	2010-03-12T12:23	2010-03-12T12:33	20.8222	DD	63.5133	DD	20.8199	DD	63.5138	DD	17	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267)	25.37395	ºC	36.549267	psu	211.606583	µmol/kg	0.367767	µmol/L	0.353707	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	400404477	78620780949	2014-07-15	2015-11-04	
ERR562525	ERS491103	TARA_N000001030	TARA_20101231Z	TARA_085	SV Tara	TARA_20110106T1936Z_085_Combined-EVENTS_CAST	2011-01-06T19:34:21	2011-01-06T21:17	-62.2231	DD	-49.2139	DD	-62.2658	DD	-49.1658	DD	90	m	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)"	-0.78154	ºC	34.319478	psu	325.402987	µmol/kg	33.109231	µmol/L	0.540091	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	394083495	73410583936	2014-07-15	2015-11-04	
ERR562478	ERS491101	TARA_N000001026	TARA_20101231Z	TARA_085	SV Tara	TARA_20110106T1936Z_085_Combined-EVENTS_CAST	2011-01-06T19:34:21	2011-01-06T21:17	-62.2231	DD	-49.2139	DD	-62.2658	DD	-49.1658	DD	90	m	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	PROT_NUC-RNA(100L)_W0.8->	0.8	>	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)"	-0.78154	ºC	34.319478	psu	325.402987	µmol/kg	33.109231	µmol/L	0.540091	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	413961141	81115618969	2014-07-15	2015-11-04	
ERR562582	ERS478004	TARA_A100000558	TARA_20091111Z	TARA_023	SV Tara	TARA_20091118T1240Z_023_EVENT_PUMP	2009-11-18T13:50Z	2009-11-18T15:46Z	42.1735	DD	17.7252	DD	42.1659	DD	17.7285	DD	55	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-DNA(1L)_W5-20	5	20	This version is NOT FINAL but can be used to provide data discovery services	2014-05-01Z	(search radius=5 degree) Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)	15.194062	ºC	38.472729	psu	224.786708	µmol/kg	99999	µmol/L	0.0599	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	tbd	tbd	Tara Oceans	ERC000030	208389571	40674504425	2014-06-23	2014-11-06	
ERR562730	ERS492004	TARA_N000001660	TARA_20110401Z	TARA_102	SV Tara	TARA_20110422T2017Z_102_EVENT_NET	2011-04-22T20:17	2011-04-22T20:37	-5.2686	DD	-85.248	DD	-5.2684	DD	-85.2508	DD	40	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-DNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)"	24.434364	ºC	34.735666	psu	194.962603	µmol/kg	13.402006	µmol/L	0.520968	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	185202118	33995913416	2014-07-15	2015-11-04	
ERR562368	ERS488594	TARA_A100001144	TARA_20100108Z	TARA_032	SV Tara	TARA_20100111T0837Z_032_EVENT_NET	2010-01-11T08:37	2010-01-11T09:00	23.3733	DD	37.2167	DD	23.385	DD	37.2133	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)"	25.905408	ºC	39.719567	psu	187.913833	µmol/kg	0.241845	µmol/L	0.006724	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	1872369	564986506	2014-07-15	2015-11-04	
ERR562436	ERS478003	TARA_A100000559	TARA_20091111Z	TARA_023	SV Tara	TARA_20091118T1240Z_023_EVENT_PUMP	2009-11-18T13:50Z	2009-11-18T15:46Z	42.1735	DD	17.7252	DD	42.1659	DD	17.7285	DD	55	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-DNA(100L)_W0.8-5	0.8	5	This version is NOT FINAL but can be used to provide data discovery services	2014-05-01Z	(search radius=5 degree) Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)	15.194062	ºC	38.472729	psu	224.786708	µmol/kg	99999	µmol/L	0.0599	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	tbd	tbd	Tara Oceans	ERC000030	463262366	90497409667	2014-06-23	2014-11-06	
ERR562719	ERS490915	TARA_N000001390	TARA_20101126Z	TARA_082	SV Tara	TARA_20101206T1323Z_082_EVENT_NET	2010-12-06T13:23	2010-12-06T13:27	-47.2002	DD	-58.2034	DD	-47.2005	DD	-58.2003	DD	5	m	"PLANKTON NET, TYPE=Single, MESH_Size_(�m)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890)	7.321517	ºC	34.048642	psu	305.012167	µmol/kg	17.091069	µmol/L	0.310844	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	337484947	63120157748	2014-07-15	2015-11-04	
ERR562382	ERS491970	TARA_N000001662	TARA_20110401Z	TARA_102	SV Tara	TARA_20110421T2303Z_102_EVENT_NET	2011-04-21T23:03	2011-04-21T23:14	-5.2537	DD	-85.2221	DD	-5.254	DD	-85.2248	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-DNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)"	25.28045	ºC	34.806233	psu	203.89075	µmol/kg	12.415348	µmol/L	0.58042	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	388973887	76743526314	2014-07-15	2015-11-04	
ERR562710	ERS491858	TARA_N000001612	TARA_20110401Z	TARA_100	SV Tara	TARA_20110415T1625Z_100_EVENT_NET	2011-04-15T16:25	2011-04-15T16:40	-12.9488	DD	-96.0293	DD	-12.9453	DD	-96.1326	DD	5	m	"PLANKTON NET, TYPE=Single, MESH_Size_(�m)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5"	PROT_NUC-DNA(1L)_N5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	n/a	25.2512	ºC	35.835267	psu	200.233917	µmol/kg	4.590737	µmol/L	0.287892	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	250291974	49193388548	2014-07-15	2015-11-04	
