Sample	Location	LocIndex
srp_SRS103036	left_retroauricular_crease	10
srp_SRS103038	right_retroauricular_crease	11
srp_SRS103040	left_antecubital_fossa	13
srp_SRS103042	right_antecubital_fossa	14
srp_SRS103044	anterior_nares	12
srp_SRS103487	saliva	4
srp_SRS103491	tongue_dorsum	1
srp_SRS103493	hard_palate	6
srp_SRS103495	buccal_mucosa	7
srp_SRS103497	attached_keratinized_gingiva	5
srp_SRS103499	palatine_tonsils	2
srp_SRS103501	throat	3
srp_SRS103503	supragingival_plaque	8
srp_SRS103505	subgingival_plaque	9
srp_SRS103507	stool	0
srp_SRS103509	left_retroauricular_crease	10
srp_SRS103511	right_retroauricular_crease	11
srp_SRS103517	anterior_nares	12
srp_SRS103519	vaginal_introitus	15
srp_SRS103521	mid_vagina	16
srp_SRS103523	posterior_fornix	17
srp_SRS103544	saliva	4
srp_SRS103548	tongue_dorsum	1
srp_SRS103550	hard_palate	6
srp_SRS103552	buccal_mucosa	7
srp_SRS103554	attached_keratinized_gingiva	5
srp_SRS103556	palatine_tonsils	2
srp_SRS103558	throat	3
srp_SRS103560	supragingival_plaque	8
srp_SRS103562	subgingival_plaque	9
srp_SRS103564	stool	0
srp_SRS103566	left_retroauricular_crease	10
srp_SRS103570	left_antecubital_fossa	13
srp_SRS103572	right_antecubital_fossa	14
srp_SRS103574	anterior_nares	12
srp_SRS103576	vaginal_introitus	15
srp_SRS103578	mid_vagina	16
srp_SRS103580	posterior_fornix	17
srp_SRS103598	stool	0
srp_SRS103600	saliva	4
srp_SRS103604	tongue_dorsum	1
srp_SRS103606	hard_palate	6
srp_SRS103608	buccal_mucosa	7
srp_SRS103610	attached_keratinized_gingiva	5
srp_SRS103612	palatine_tonsils	2
srp_SRS103614	throat	3
srp_SRS103616	supragingival_plaque	8
srp_SRS103618	subgingival_plaque	9
srp_SRS103620	left_retroauricular_crease	10
srp_SRS103622	right_retroauricular_crease	11
srp_SRS103624	left_antecubital_fossa	13
srp_SRS103626	right_antecubital_fossa	14
srp_SRS103628	anterior_nares	12
srp_SRS103649	saliva	4
srp_SRS103653	tongue_dorsum	1
srp_SRS103655	hard_palate	6
srp_SRS103657	buccal_mucosa	7
srp_SRS103659	attached_keratinized_gingiva	5
srp_SRS103661	palatine_tonsils	2
srp_SRS103663	throat	3
srp_SRS103665	supragingival_plaque	8
srp_SRS103667	subgingival_plaque	9
srp_SRS103669	stool	0
srp_SRS103671	left_retroauricular_crease	10
srp_SRS103673	right_retroauricular_crease	11
srp_SRS103675	left_antecubital_fossa	13
srp_SRS103677	right_antecubital_fossa	14
srp_SRS103679	anterior_nares	12
srp_SRS103681	vaginal_introitus	15
srp_SRS103683	mid_vagina	16
srp_SRS103685	posterior_fornix	17
srp_SRS103752	stool	0
srp_SRS103754	saliva	4
srp_SRS103758	throat	3
srp_SRS103760	buccal_mucosa	7
srp_SRS103762	tongue_dorsum	1
srp_SRS103764	supragingival_plaque	8
srp_SRS103766	subgingival_plaque	9
srp_SRS103768	attached_keratinized_gingiva	5
srp_SRS103770	palatine_tonsils	2
srp_SRS103772	hard_palate	6
srp_SRS103774	left_antecubital_fossa	13
srp_SRS103776	right_antecubital_fossa	14
srp_SRS103778	left_retroauricular_crease	10
srp_SRS103780	right_retroauricular_crease	11
srp_SRS103782	anterior_nares	12
srp_SRS103803	vaginal_introitus	15
srp_SRS103805	mid_vagina	16
srp_SRS103807	posterior_fornix	17
srp_SRS103809	saliva	4
srp_SRS103813	tongue_dorsum	1
srp_SRS103815	hard_palate	6
srp_SRS103817	buccal_mucosa	7
srp_SRS103819	attached_keratinized_gingiva	5
srp_SRS103821	palatine_tonsils	2
srp_SRS103823	throat	3
srp_SRS103825	supragingival_plaque	8
srp_SRS103827	subgingival_plaque	9
srp_SRS103829	left_retroauricular_crease	10
srp_SRS103831	right_retroauricular_crease	11
srp_SRS103839	stool	0
srp_SRS103841	stool	0
srp_SRS103843	vaginal_introitus	15
srp_SRS103845	posterior_fornix	17
srp_SRS103851	left_antecubital_fossa	13
srp_SRS103855	anterior_nares	12
srp_SRS103857	saliva	4
srp_SRS103861	tongue_dorsum	1
srp_SRS103863	hard_palate	6
srp_SRS103865	attached_keratinized_gingiva	5
srp_SRS103867	palatine_tonsils	2
srp_SRS103869	throat	3
srp_SRS103871	supragingival_plaque	8
srp_SRS103873	subgingival_plaque	9
srp_SRS103894	saliva	4
srp_SRS103898	tongue_dorsum	1
srp_SRS103900	hard_palate	6
srp_SRS103902	buccal_mucosa	7
srp_SRS103904	attached_keratinized_gingiva	5
srp_SRS103906	palatine_tonsils	2
srp_SRS103908	throat	3
srp_SRS103910	supragingival_plaque	8
srp_SRS103912	subgingival_plaque	9
srp_SRS103914	stool	0
srp_SRS103916	left_retroauricular_crease	10
srp_SRS103918	right_retroauricular_crease	11
srp_SRS103926	vaginal_introitus	15
srp_SRS103928	mid_vagina	16
srp_SRS103930	posterior_fornix	17
srp_SRS103951	left_retroauricular_crease	10
srp_SRS103953	right_retroauricular_crease	11
srp_SRS103955	left_antecubital_fossa	13
srp_SRS103959	anterior_nares	12
srp_SRS103961	vaginal_introitus	15
srp_SRS103963	mid_vagina	16
srp_SRS103965	posterior_fornix	17
srp_SRS103967	saliva	4
srp_SRS103971	tongue_dorsum	1
srp_SRS103973	hard_palate	6
srp_SRS103975	buccal_mucosa	7
srp_SRS103977	attached_keratinized_gingiva	5
srp_SRS103979	palatine_tonsils	2
srp_SRS103981	throat	3
srp_SRS103983	supragingival_plaque	8
srp_SRS103985	subgingival_plaque	9
srp_SRS103987	stool	0
srp_SRS104005	stool	0
srp_SRS104007	saliva	4
srp_SRS104011	tongue_dorsum	1
srp_SRS104013	hard_palate	6
srp_SRS104015	buccal_mucosa	7
srp_SRS104017	attached_keratinized_gingiva	5
srp_SRS104019	palatine_tonsils	2
srp_SRS104021	throat	3
srp_SRS104023	supragingival_plaque	8
srp_SRS104025	subgingival_plaque	9
srp_SRS104027	left_retroauricular_crease	10
srp_SRS104053	stool	0
srp_SRS104055	saliva	4
srp_SRS104059	tongue_dorsum	1
srp_SRS104061	hard_palate	6
srp_SRS104063	buccal_mucosa	7
srp_SRS104065	attached_keratinized_gingiva	5
srp_SRS104067	palatine_tonsils	2
srp_SRS104069	throat	3
srp_SRS104071	supragingival_plaque	8
srp_SRS104073	subgingival_plaque	9
srp_SRS104075	left_retroauricular_crease	10
srp_SRS104077	right_retroauricular_crease	11
srp_SRS104079	left_antecubital_fossa	13
srp_SRS104081	right_antecubital_fossa	14
srp_SRS104083	anterior_nares	12
srp_SRS104104	stool	0
srp_SRS104106	saliva	4
srp_SRS104110	tongue_dorsum	1
srp_SRS104112	hard_palate	6
srp_SRS104114	buccal_mucosa	7
srp_SRS104116	attached_keratinized_gingiva	5
srp_SRS104118	palatine_tonsils	2
srp_SRS104120	throat	3
srp_SRS104122	supragingival_plaque	8
srp_SRS104124	subgingival_plaque	9
srp_SRS104126	left_retroauricular_crease	10
srp_SRS104128	right_retroauricular_crease	11
srp_SRS104130	left_antecubital_fossa	13
srp_SRS104132	right_antecubital_fossa	14
srp_SRS104134	anterior_nares	12
srp_SRS104136	vaginal_introitus	15
srp_SRS104138	mid_vagina	16
srp_SRS104140	posterior_fornix	17
srp_SRS104161	saliva	4
srp_SRS104165	tongue_dorsum	1
srp_SRS104167	hard_palate	6
srp_SRS104169	buccal_mucosa	7
srp_SRS104171	attached_keratinized_gingiva	5
srp_SRS104173	palatine_tonsils	2
srp_SRS104175	throat	3
srp_SRS104177	supragingival_plaque	8
srp_SRS104179	subgingival_plaque	9
srp_SRS104181	left_retroauricular_crease	10
srp_SRS104183	right_retroauricular_crease	11
srp_SRS104185	left_antecubital_fossa	13
srp_SRS104187	right_antecubital_fossa	14
srp_SRS104189	anterior_nares	12
srp_SRS104191	vaginal_introitus	15
srp_SRS104193	mid_vagina	16
srp_SRS104195	posterior_fornix	17
srp_SRS104197	stool	0
srp_SRS104218	stool	0
srp_SRS104224	left_antecubital_fossa	13
srp_SRS104226	right_antecubital_fossa	14
srp_SRS104228	anterior_nares	12
srp_SRS104230	vaginal_introitus	15
srp_SRS104232	mid_vagina	16
srp_SRS104234	posterior_fornix	17
srp_SRS104236	saliva	4
srp_SRS104240	tongue_dorsum	1
srp_SRS104242	hard_palate	6
srp_SRS104244	buccal_mucosa	7
srp_SRS104246	attached_keratinized_gingiva	5
srp_SRS104248	palatine_tonsils	2
srp_SRS104250	throat	3
srp_SRS104252	supragingival_plaque	8
srp_SRS104254	subgingival_plaque	9
srp_SRS104275	saliva	4
srp_SRS104279	tongue_dorsum	1
srp_SRS104281	hard_palate	6
srp_SRS104283	buccal_mucosa	7
srp_SRS104285	attached_keratinized_gingiva	5
srp_SRS104287	palatine_tonsils	2
srp_SRS104289	throat	3
srp_SRS104291	supragingival_plaque	8
srp_SRS104293	subgingival_plaque	9
srp_SRS104295	left_retroauricular_crease	10
srp_SRS104297	right_retroauricular_crease	11
srp_SRS104299	left_antecubital_fossa	13
srp_SRS104301	right_antecubital_fossa	14
srp_SRS104303	anterior_nares	12
srp_SRS104305	vaginal_introitus	15
srp_SRS104307	mid_vagina	16
srp_SRS104309	posterior_fornix	17
srp_SRS104311	stool	0
srp_SRS104329	saliva	4
srp_SRS104333	tongue_dorsum	1
srp_SRS104335	hard_palate	6
srp_SRS104337	buccal_mucosa	7
srp_SRS104339	attached_keratinized_gingiva	5
srp_SRS104341	palatine_tonsils	2
srp_SRS104343	throat	3
srp_SRS104345	supragingival_plaque	8
srp_SRS104347	subgingival_plaque	9
srp_SRS104349	left_retroauricular_crease	10
srp_SRS104351	right_retroauricular_crease	11
srp_SRS104353	left_antecubital_fossa	13
srp_SRS104355	right_antecubital_fossa	14
srp_SRS104357	anterior_nares	12
srp_SRS104359	stool	0
srp_SRS104380	saliva	4
srp_SRS104384	tongue_dorsum	1
srp_SRS104386	hard_palate	6
srp_SRS104388	buccal_mucosa	7
srp_SRS104390	attached_keratinized_gingiva	5
srp_SRS104392	palatine_tonsils	2
srp_SRS104394	throat	3
srp_SRS104396	supragingival_plaque	8
srp_SRS104398	subgingival_plaque	9
srp_SRS104400	stool	0
srp_SRS104402	left_retroauricular_crease	10
srp_SRS104404	right_retroauricular_crease	11
srp_SRS104406	left_antecubital_fossa	13
srp_SRS104408	right_antecubital_fossa	14
srp_SRS104410	anterior_nares	12
srp_SRS104412	vaginal_introitus	15
srp_SRS104414	mid_vagina	16
srp_SRS104416	posterior_fornix	17
srp_SRS104436	right_retroauricular_crease	11
srp_SRS104444	stool	0
srp_SRS104446	saliva	4
srp_SRS104450	tongue_dorsum	1
srp_SRS104452	hard_palate	6
srp_SRS104454	buccal_mucosa	7
srp_SRS104456	attached_keratinized_gingiva	5
srp_SRS104458	palatine_tonsils	2
srp_SRS104460	throat	3
srp_SRS104462	supragingival_plaque	8
srp_SRS104464	subgingival_plaque	9
srp_SRS104485	stool	0
srp_SRS104487	left_retroauricular_crease	10
srp_SRS104489	right_retroauricular_crease	11
srp_SRS104493	right_antecubital_fossa	14
srp_SRS104495	anterior_nares	12
srp_SRS104497	vaginal_introitus	15
srp_SRS104499	mid_vagina	16
srp_SRS104501	posterior_fornix	17
srp_SRS104503	saliva	4
srp_SRS104507	tongue_dorsum	1
srp_SRS104509	hard_palate	6
srp_SRS104511	buccal_mucosa	7
srp_SRS104513	attached_keratinized_gingiva	5
srp_SRS104515	palatine_tonsils	2
srp_SRS104517	throat	3
srp_SRS104519	supragingival_plaque	8
srp_SRS104521	subgingival_plaque	9
srp_SRS104599	stool	0
srp_SRS104601	left_retroauricular_crease	10
srp_SRS104603	right_retroauricular_crease	11
srp_SRS104611	vaginal_introitus	15
srp_SRS104613	mid_vagina	16
srp_SRS104615	posterior_fornix	17
srp_SRS104617	saliva	4
srp_SRS104621	tongue_dorsum	1
srp_SRS104623	hard_palate	6
srp_SRS104625	palatine_tonsils	2
srp_SRS104627	throat	3
srp_SRS104629	buccal_mucosa	7
srp_SRS104631	attached_keratinized_gingiva	5
srp_SRS104633	supragingival_plaque	8
srp_SRS104635	subgingival_plaque	9
srp_SRS104656	stool	0
srp_SRS104658	left_retroauricular_crease	10
srp_SRS104660	right_retroauricular_crease	11
srp_SRS104662	left_antecubital_fossa	13
srp_SRS104664	right_antecubital_fossa	14
srp_SRS104666	anterior_nares	12
srp_SRS104668	vaginal_introitus	15
srp_SRS104670	mid_vagina	16
srp_SRS104672	posterior_fornix	17
srp_SRS104674	saliva	4
srp_SRS104678	tongue_dorsum	1
srp_SRS104680	hard_palate	6
srp_SRS104682	buccal_mucosa	7
srp_SRS104684	attached_keratinized_gingiva	5
srp_SRS104686	palatine_tonsils	2
srp_SRS104688	throat	3
srp_SRS104690	supragingival_plaque	8
srp_SRS104692	subgingival_plaque	9
srp_SRS104713	stool	0
srp_SRS104715	left_retroauricular_crease	10
srp_SRS104717	right_retroauricular_crease	11
srp_SRS104723	anterior_nares	12
srp_SRS104725	vaginal_introitus	15
srp_SRS104727	mid_vagina	16
srp_SRS104729	posterior_fornix	17
srp_SRS104731	saliva	4
srp_SRS104735	tongue_dorsum	1
srp_SRS104736	hard_palate	6
srp_SRS104738	buccal_mucosa	7
srp_SRS104740	attached_keratinized_gingiva	5
srp_SRS104742	palatine_tonsils	2
srp_SRS104744	throat	3
srp_SRS104746	subgingival_plaque	9
srp_SRS104748	supragingival_plaque	8
srp_SRS104770	stool	0
srp_SRS104782	vaginal_introitus	15
srp_SRS104784	mid_vagina	16
srp_SRS104786	posterior_fornix	17
srp_SRS104788	saliva	4
srp_SRS104792	tongue_dorsum	1
srp_SRS104794	hard_palate	6
srp_SRS104796	buccal_mucosa	7
srp_SRS104824	stool	0
srp_SRS104826	saliva	4
srp_SRS104830	tongue_dorsum	1
srp_SRS104832	hard_palate	6
srp_SRS104834	buccal_mucosa	7
srp_SRS104836	attached_keratinized_gingiva	5
srp_SRS104838	palatine_tonsils	2
srp_SRS104840	throat	3
srp_SRS104842	supragingival_plaque	8
srp_SRS104844	subgingival_plaque	9
srp_SRS104846	left_retroauricular_crease	10
srp_SRS104848	right_retroauricular_crease	11
srp_SRS104850	left_antecubital_fossa	13
srp_SRS104854	anterior_nares	12
srp_SRS104905	vaginal_introitus	15
srp_SRS104929	stool	0
srp_SRS104931	saliva	4
srp_SRS104935	tongue_dorsum	1
srp_SRS104937	hard_palate	6
srp_SRS104939	buccal_mucosa	7
srp_SRS104941	attached_keratinized_gingiva	5
srp_SRS104943	palatine_tonsils	2
srp_SRS104945	throat	3
srp_SRS104947	supragingival_plaque	8
srp_SRS104949	subgingival_plaque	9
srp_SRS104951	left_retroauricular_crease	10
srp_SRS104953	right_retroauricular_crease	11
srp_SRS104955	left_antecubital_fossa	13
srp_SRS104959	anterior_nares	12
srp_SRS104977	saliva	4
srp_SRS104981	tongue_dorsum	1
srp_SRS104983	hard_palate	6
srp_SRS104985	buccal_mucosa	7
srp_SRS104987	attached_keratinized_gingiva	5
srp_SRS104989	palatine_tonsils	2
srp_SRS104991	throat	3
srp_SRS104993	supragingival_plaque	8
srp_SRS104995	subgingival_plaque	9
srp_SRS104997	left_retroauricular_crease	10
srp_SRS104999	right_retroauricular_crease	11
srp_SRS105001	left_antecubital_fossa	13
srp_SRS105003	right_antecubital_fossa	14
srp_SRS105005	anterior_nares	12
srp_SRS105007	stool	0
srp_SRS105028	stool	0
srp_SRS105030	left_retroauricular_crease	10
srp_SRS105032	right_retroauricular_crease	11
srp_SRS105034	left_antecubital_fossa	13
srp_SRS105038	anterior_nares	12
srp_SRS105040	vaginal_introitus	15
srp_SRS105042	mid_vagina	16
srp_SRS105044	posterior_fornix	17
srp_SRS105046	saliva	4
srp_SRS105050	tongue_dorsum	1
srp_SRS105052	hard_palate	6
srp_SRS105054	buccal_mucosa	7
srp_SRS105056	attached_keratinized_gingiva	5
srp_SRS105058	palatine_tonsils	2
srp_SRS105060	throat	3
srp_SRS105062	supragingival_plaque	8
srp_SRS105064	subgingival_plaque	9
srp_SRS105082	stool	0
srp_SRS105084	saliva	4
srp_SRS105088	tongue_dorsum	1
srp_SRS105090	hard_palate	6
srp_SRS105092	buccal_mucosa	7
srp_SRS105094	attached_keratinized_gingiva	5
srp_SRS105096	palatine_tonsils	2
srp_SRS105098	throat	3
srp_SRS105100	supragingival_plaque	8
srp_SRS105102	subgingival_plaque	9
srp_SRS105104	left_retroauricular_crease	10
srp_SRS105106	right_retroauricular_crease	11
srp_SRS105108	left_antecubital_fossa	13
srp_SRS105110	right_antecubital_fossa	14
srp_SRS105112	anterior_nares	12
srp_SRS105133	saliva	4
srp_SRS105137	tongue_dorsum	1
srp_SRS105139	hard_palate	6
srp_SRS105141	buccal_mucosa	7
srp_SRS105143	attached_keratinized_gingiva	5
srp_SRS105145	palatine_tonsils	2
srp_SRS105147	throat	3
srp_SRS105149	supragingival_plaque	8
srp_SRS105151	subgingival_plaque	9
srp_SRS105153	stool	0
srp_SRS105155	left_retroauricular_crease	10
srp_SRS105157	right_retroauricular_crease	11
srp_SRS105159	left_antecubital_fossa	13
srp_SRS105161	right_antecubital_fossa	14
srp_SRS105163	anterior_nares	12
srp_SRS105165	vaginal_introitus	15
srp_SRS105167	mid_vagina	16
srp_SRS105169	posterior_fornix	17
srp_SRS140496	stool	0
srp_SRS140507	vaginal_introitus	15
srp_SRS140509	mid_vagina	16
srp_SRS140511	posterior_fornix	17
srp_SRS140543	saliva	4
srp_SRS140559	supragingival_plaque	8
srp_SRS140573	vaginal_introitus	15
srp_SRS140629	left_retroauricular_crease	10
srp_SRS140631	right_retroauricular_crease	11
srp_SRS140633	left_antecubital_fossa	13
srp_SRS140635	right_antecubital_fossa	14
srp_SRS140637	anterior_nares	12
srp_SRS140667	stool	0
srp_SRS140675	saliva	4
srp_SRS140679	tongue_dorsum	1
srp_SRS140749	stool	0
srp_SRS140757	saliva	4
srp_SRS140761	tongue_dorsum	1
srp_SRS140763	hard_palate	6
srp_SRS140765	buccal_mucosa	7
srp_SRS140767	attached_keratinized_gingiva	5
srp_SRS140769	palatine_tonsils	2
srp_SRS140771	throat	3
srp_SRS140773	supragingival_plaque	8
srp_SRS140775	subgingival_plaque	9
srp_SRS140777	left_retroauricular_crease	10
srp_SRS140779	right_retroauricular_crease	11
srp_SRS140781	left_antecubital_fossa	13
srp_SRS140785	anterior_nares	12
srp_SRS140787	vaginal_introitus	15
srp_SRS140789	mid_vagina	16
srp_SRS140791	posterior_fornix	17
srp_SRS140815	stool	0
srp_SRS140823	saliva	4
srp_SRS140827	tongue_dorsum	1
srp_SRS140829	hard_palate	6
srp_SRS140831	buccal_mucosa	7
srp_SRS140833	attached_keratinized_gingiva	5
srp_SRS140835	palatine_tonsils	2
srp_SRS140837	throat	3
srp_SRS140839	supragingival_plaque	8
srp_SRS140841	subgingival_plaque	9
srp_SRS140843	left_retroauricular_crease	10
srp_SRS140845	right_retroauricular_crease	11
srp_SRS140851	anterior_nares	12
srp_SRS140853	vaginal_introitus	15
srp_SRS140855	mid_vagina	16
srp_SRS140857	posterior_fornix	17
srp_SRS140885	stool	0
srp_SRS140893	saliva	4
srp_SRS140897	tongue_dorsum	1
srp_SRS140899	hard_palate	6
srp_SRS140901	buccal_mucosa	7
srp_SRS140903	attached_keratinized_gingiva	5
srp_SRS140905	palatine_tonsils	2
srp_SRS140907	throat	3
srp_SRS140909	supragingival_plaque	8
srp_SRS140911	subgingival_plaque	9
srp_SRS140915	right_retroauricular_crease	11
srp_SRS140921	anterior_nares	12
srp_SRS140923	vaginal_introitus	15
srp_SRS140925	mid_vagina	16
srp_SRS140927	posterior_fornix	17
srp_SRS141065	stool	0
srp_SRS141073	saliva	4
srp_SRS141077	tongue_dorsum	1
srp_SRS141079	hard_palate	6
srp_SRS141081	buccal_mucosa	7
srp_SRS141083	attached_keratinized_gingiva	5
srp_SRS141085	palatine_tonsils	2
srp_SRS141087	throat	3
srp_SRS141089	supragingival_plaque	8
srp_SRS141091	subgingival_plaque	9
srp_SRS141103	vaginal_introitus	15
srp_SRS141105	mid_vagina	16
srp_SRS141107	posterior_fornix	17
srp_SRS141131	stool	0
srp_SRS141139	saliva	4
srp_SRS141143	tongue_dorsum	1
srp_SRS141145	hard_palate	6
srp_SRS141147	buccal_mucosa	7
srp_SRS141149	attached_keratinized_gingiva	5
srp_SRS141151	palatine_tonsils	2
srp_SRS141153	throat	3
srp_SRS141155	supragingival_plaque	8
srp_SRS141157	subgingival_plaque	9
srp_SRS141159	left_retroauricular_crease	10
srp_SRS141161	right_retroauricular_crease	11
srp_SRS141165	right_antecubital_fossa	14
srp_SRS141167	anterior_nares	12
srp_SRS141169	vaginal_introitus	15
srp_SRS141171	mid_vagina	16
srp_SRS141173	posterior_fornix	17
srp_SRS141197	stool	0
srp_SRS141205	saliva	4
srp_SRS141209	tongue_dorsum	1
srp_SRS141211	hard_palate	6
srp_SRS141213	buccal_mucosa	7
srp_SRS141215	attached_keratinized_gingiva	5
srp_SRS141217	palatine_tonsils	2
srp_SRS141219	throat	3
srp_SRS141221	supragingival_plaque	8
srp_SRS141223	subgingival_plaque	9
srp_SRS141225	left_retroauricular_crease	10
srp_SRS141227	right_retroauricular_crease	11
srp_SRS141233	anterior_nares	12
srp_SRS141235	vaginal_introitus	15
srp_SRS141237	mid_vagina	16
srp_SRS141239	posterior_fornix	17
srp_SRS141263	stool	0
srp_SRS141271	saliva	4
srp_SRS141275	tongue_dorsum	1
srp_SRS141277	hard_palate	6
srp_SRS141279	buccal_mucosa	7
srp_SRS141281	attached_keratinized_gingiva	5
srp_SRS141283	palatine_tonsils	2
srp_SRS141285	throat	3
srp_SRS141287	supragingival_plaque	8
srp_SRS141289	subgingival_plaque	9
srp_SRS141291	left_retroauricular_crease	10
srp_SRS141293	right_retroauricular_crease	11
srp_SRS141297	right_antecubital_fossa	14
srp_SRS141299	anterior_nares	12
srp_SRS141301	vaginal_introitus	15
srp_SRS141303	mid_vagina	16
srp_SRS141305	posterior_fornix	17
srp_SRS141431	stool	0
srp_SRS141439	saliva	4
srp_SRS141443	tongue_dorsum	1
srp_SRS141445	hard_palate	6
srp_SRS141447	buccal_mucosa	7
srp_SRS141449	attached_keratinized_gingiva	5
srp_SRS141451	palatine_tonsils	2
srp_SRS141453	throat	3
srp_SRS141455	supragingival_plaque	8
srp_SRS141457	subgingival_plaque	9
srp_SRS141459	left_retroauricular_crease	10
srp_SRS141461	right_retroauricular_crease	11
srp_SRS141469	vaginal_introitus	15
srp_SRS141471	mid_vagina	16
srp_SRS141473	posterior_fornix	17
srp_SRS141497	stool	0
srp_SRS141505	saliva	4
srp_SRS141509	tongue_dorsum	1
srp_SRS141511	hard_palate	6
srp_SRS141513	buccal_mucosa	7
srp_SRS141515	attached_keratinized_gingiva	5
srp_SRS141517	palatine_tonsils	2
srp_SRS141519	throat	3
srp_SRS141521	supragingival_plaque	8
srp_SRS141523	subgingival_plaque	9
srp_SRS141525	left_retroauricular_crease	10
srp_SRS141527	right_retroauricular_crease	11
srp_SRS141529	mid_vagina	16
srp_SRS141531	posterior_fornix	17
srp_SRS141555	stool	0
srp_SRS141563	saliva	4
srp_SRS141567	tongue_dorsum	1
srp_SRS141569	hard_palate	6
srp_SRS141571	buccal_mucosa	7
srp_SRS141573	attached_keratinized_gingiva	5
srp_SRS141575	palatine_tonsils	2
srp_SRS141577	throat	3
srp_SRS141579	supragingival_plaque	8
srp_SRS141581	subgingival_plaque	9
srp_SRS141583	left_retroauricular_crease	10
srp_SRS141585	right_retroauricular_crease	11
srp_SRS141589	right_antecubital_fossa	14
srp_SRS141593	vaginal_introitus	15
srp_SRS141595	mid_vagina	16
srp_SRS141597	posterior_fornix	17
srp_SRS141599	anterior_nares	12
srp_SRS141601	vaginal_introitus	15
srp_SRS141603	left_antecubital_fossa	13
srp_SRS141677	stool	0
srp_SRS142264	mid_vagina	16
srp_SRS142266	buccal_mucosa	7
srp_SRS142467	saliva	4
srp_SRS142471	tongue_dorsum	1
srp_SRS142473	hard_palate	6
srp_SRS142475	buccal_mucosa	7
srp_SRS142477	attached_keratinized_gingiva	5
srp_SRS142479	palatine_tonsils	2
srp_SRS142481	throat	3
srp_SRS142483	supragingival_plaque	8
srp_SRS142485	subgingival_plaque	9
srp_SRS142487	left_retroauricular_crease	10
srp_SRS142489	right_retroauricular_crease	11
srp_SRS142491	left_antecubital_fossa	13
srp_SRS142495	anterior_nares	12
srp_SRS142497	vaginal_introitus	15
srp_SRS142499	mid_vagina	16
srp_SRS142501	posterior_fornix	17
srp_SRS142503	stool	0
srp_SRS142505	stool	0
srp_SRS142507	left_retroauricular_crease	10
srp_SRS142509	right_retroauricular_crease	11
srp_SRS142511	left_antecubital_fossa	13
srp_SRS142513	right_antecubital_fossa	14
srp_SRS142515	anterior_nares	12
srp_SRS142517	vaginal_introitus	15
srp_SRS142519	mid_vagina	16
srp_SRS142521	posterior_fornix	17
srp_SRS142523	saliva	4
srp_SRS142527	tongue_dorsum	1
srp_SRS142529	hard_palate	6
srp_SRS142531	buccal_mucosa	7
srp_SRS142533	attached_keratinized_gingiva	5
srp_SRS142535	palatine_tonsils	2
srp_SRS142537	throat	3
srp_SRS142539	supragingival_plaque	8
srp_SRS142541	subgingival_plaque	9
srp_SRS142562	stool	0
srp_SRS142564	saliva	4
srp_SRS142568	tongue_dorsum	1
srp_SRS142570	hard_palate	6
srp_SRS142572	buccal_mucosa	7
srp_SRS142574	attached_keratinized_gingiva	5
srp_SRS142576	palatine_tonsils	2
srp_SRS142578	throat	3
srp_SRS142580	supragingival_plaque	8
srp_SRS142582	subgingival_plaque	9
srp_SRS142584	left_retroauricular_crease	10
srp_SRS142586	right_retroauricular_crease	11
srp_SRS142588	left_antecubital_fossa	13
srp_SRS142590	right_antecubital_fossa	14
srp_SRS142592	anterior_nares	12
srp_SRS142594	vaginal_introitus	15
srp_SRS142596	mid_vagina	16
srp_SRS142598	posterior_fornix	17
srp_SRS142619	stool	0
srp_SRS142621	saliva	4
srp_SRS142625	tongue_dorsum	1
srp_SRS142627	hard_palate	6
srp_SRS142629	buccal_mucosa	7
srp_SRS142631	attached_keratinized_gingiva	5
srp_SRS142633	palatine_tonsils	2
srp_SRS142635	throat	3
srp_SRS142637	supragingival_plaque	8
srp_SRS142639	subgingival_plaque	9
srp_SRS142641	left_retroauricular_crease	10
srp_SRS142643	right_retroauricular_crease	11
srp_SRS142645	left_antecubital_fossa	13
srp_SRS142647	right_antecubital_fossa	14
srp_SRS142649	anterior_nares	12
srp_SRS142651	vaginal_introitus	15
srp_SRS142653	mid_vagina	16
srp_SRS142655	posterior_fornix	17
srp_SRS142676	saliva	4
srp_SRS142680	tongue_dorsum	1
srp_SRS142682	hard_palate	6
srp_SRS142684	buccal_mucosa	7
srp_SRS142686	attached_keratinized_gingiva	5
srp_SRS142688	palatine_tonsils	2
srp_SRS142690	throat	3
srp_SRS142692	supragingival_plaque	8
srp_SRS142694	subgingival_plaque	9
srp_SRS142696	left_retroauricular_crease	10
srp_SRS142698	right_retroauricular_crease	11
srp_SRS142702	right_antecubital_fossa	14
srp_SRS142704	anterior_nares	12
srp_SRS142706	vaginal_introitus	15
srp_SRS142708	mid_vagina	16
srp_SRS142710	posterior_fornix	17
srp_SRS142712	stool	0
srp_SRS142730	stool	0
srp_SRS142732	saliva	4
srp_SRS142736	tongue_dorsum	1
srp_SRS142738	hard_palate	6
srp_SRS142740	buccal_mucosa	7
srp_SRS142742	attached_keratinized_gingiva	5
srp_SRS142744	palatine_tonsils	2
srp_SRS142746	throat	3
srp_SRS142748	supragingival_plaque	8
srp_SRS142750	subgingival_plaque	9
srp_SRS142756	left_antecubital_fossa	13
srp_SRS142781	stool	0
srp_SRS142787	tongue_dorsum	1
